Bancroft; Edward (1744 - 1821),Fellow,20/05/1773
Banfield; Jillian Fiona,Fellow,09/05/2018
Bangham; Alec Douglas (1921 - 2010),Fellow,17/03/1977
Bangham; Charles Richard Mark,Fellow,28/03/2019
Bankes; Robert (- 1746),Fellow,11/11/1736
Bankes; William John (1786 - 1855),Fellow,28/03/1822
Banks; Joseph (1695 - 1741),Fellow,10/12/1730
Banks; Sir; John (1627 - 1699),Fellow,10/12/1668
Banks; Sir; Joseph (1744 - 1820); Naturalist,Fellow,01/05/1766
Banting; Sir; Frederick Grant (1891 - 1941),Fellow,16/05/1935
Barber; Horace Newton (1914 - 1971),Fellow,21/03/1963
Barber; James (1940 - 2020),Fellow,26/05/2005
Barber; Michael (1934 - 1991),Fellow,21/03/1985
Barboza; Johannes Mendez Saquet (- 1773),Fellow,10/05/1750
Barclay; Arthur Kett (1806 - 1869),Fellow,3/06/1852
Barclay; James Robertson (- ? 1827),Fellow,11/11/1790
Barcroft; Henry (1904 - 1998),Fellow,19/03/1953
Barcroft; Sir; Joseph (1872 - 1947),Fellow,05/05/1910
Barde; Yves-Alain William,Fellow,04/05/2017
Bardeen; John (1908 - 1991),Foreign Member,03/05/1973
Barenblatt; Grigory Isaakovich,Foreign Member,11/05/2000
Barford; David,Fellow,18/05/2006
Barger; George (1878 - 1939),Fellow,15/05/1919
Barham; Henry (c 1670 - 1726),Fellow,14/11/1717
Baring; Evelyn (1841 - 1917); 1st Earl of Cromer,Fellow,23/11/1911
Baring; Francis Thornhill (1796 - 1866); Baron Northbrook,Fellow,22/02/1849
Baring; Sir; Thomas (1772 - 1848),Fellow,10/06/1841
Baring; Thomas (1799 - 1873),Fellow,7/06/1860
Baring; Thomas George (1826 - 1904); 1st Earl of Northbrook,Fellow,8/01/1880
Baring; William Bingham (1799 - 1864); 2nd Baron Ashburton,Fellow,27/04/1854
Barish; Barry Clark,Fellow,28/03/2019
Barker; David James Purslove (1938 - 2013),Fellow,14/05/1998
Barker; George (1776 - 1845),Fellow,6/06/1839
Barker; John (1901 - 1970),Fellow,19/03/1953
Barker; John Adair (1925 - 1995),Fellow,19/03/1981
Barker; Robert (- 1745),Fellow,9/03/1732
Barker; Sir; Robert (? 1729 - 1789),Fellow,16/03/1775
Barkla; Charles Glover (1877 - 1944),Fellow,02/05/1912
Barkly; Sir; Henry (1815 - 1898),Fellow,2/06/1864
Barlow; Harold Everard Monteagle (1899 - 1989),Fellow,16/03/1961
Barlow; Horace Basil,Fellow,20/03/1969
Barlow; John (c 1799 - 1869),Fellow,18/12/1834
Barlow; Martin Thomas (1953 -),Fellow,26/05/2005
Barlow; Peter (1776 - 1862); Mathematician,Fellow,29/05/1823
Barlow; Peter William (1809 - 1885),Fellow,20/11/1845
Barlow; Sir; Robert (1757 - 1843),Fellow,21/01/1819
Barlow; Sir; Thomas (1845 - 1945),Fellow,06/05/1909
Barlow; William (1845 - 1934),Fellow,07/05/1908
Barlow; William Henry (1812 - 1902),Fellow,6/06/1850
Barnard; Edward (fl 1828),Fellow,5/06/1828
Barnard; Eric Albert,Fellow,19/03/1981
Barnard; Joseph Edwin (1870 - 1949),Fellow,15/05/1924
Barnard; Sir; Frederick Augusta (c 1743 - 1830),Fellow,13/05/1790
Barnard; Thomas (c 1728 - 1806),Fellow,29/05/1783
Barnes; Ernest William (1874 - 1953),Fellow,06/05/1909
Barnes; Howard Turner (1873 - 1950),Fellow,04/05/1911
